date,title,p_pos,p_neg,classification
20140331,The Peng Bump? ZTE Has High Hopes After China's First Lady Switches Phones,0.11865531610305578,0.881344683896945,neg
20140331,The Morning Ledger: Caterpillar to Defend Its Tax Strategy,0.8445991621337969,0.15540083786620112,pos
20140331,Tech Firms Drive Increase in U.S. Corporate Cash Piles -- Moody's,0.4249721459666221,0.5750278540333776,neg
20140331,'Candy Crush Saga' Maker King Digital Bets on Bigger With Job Drive,0.5021618098111292,0.4978381901888709,pos
20140331,The Chamber of Commerce Comes to Silicon Valley,0.9071489354077126,0.09285106459228883,pos
20140331,Microsoft Shares: How High Will They Go?,0.8523664250692875,0.14763357493071197,pos
20140331,The $2.4 Billion Tax Question for Caterpillar,0.5177631281658859,0.4822368718341152,pos
20140331,Supercell Hits the Beaches in First Game Since Softbank Deal,0.9126807652172871,0.08731923478271304,pos
20140331,The Morning Download: Big Push for Big Data,0.18535653423705448,0.8146434657629461,neg
20140401,Caterpillar's Tax Strategy Stirs Senate Debate,0.9938212927756653,0.006178707224334581,pos
20140401,The Morning Download: Connecticut Health Exchange Offers States Urgent Care,0.9041011036426116,0.09589889635738814,pos
20140401,For Borrowers Bonds Are Beautiful,0.9033467600257868,0.09665323997421386,pos
20140401,Caterpillar's Senate Show Trial,0.9386670639650367,0.061332936034962066,pos
20140401,iPhone Focus of New Apple Samsung Patent Trial,0.8000607608547535,0.19993923914524755,pos
20140401,Apple in Talks to Buy Renesas Unit,0.5389388207513071,0.4610611792486927,pos
20140402,The Morning Ledger: Corporate Bonds Fly Off Shelves,0.9350996031047306,0.06490039689526761,pos
20140402,Deals of the Day: Apple Looks to Buy Goldman Looks to Sell,0.6271554388433291,0.3728445611566699,pos
20140402,Cyber Risks Rise As XP Support Ends,0.44565981175365577,0.5543401882463431,neg
20140402,Video: Amazon Unveils Video-Streaming Device 'Fire TV',0.5835734870317008,0.41642651296830013,pos
20140402,Apple in Talks to Buy Chip Maker for Up to $1 Billion,0.8739076508816277,0.12609234911837025,pos
20140402,Amazon Unveils Video-Streaming Device Fire TV,0.7124999999999992,0.2875000000000007,pos
20140403,Mozilla CEO Brendan Eich Steps Down,0.9140244088017766,0.08597559119822265,pos
20140403,White House Calls Samsung Out,0.5073161206587353,0.49268387934126495,pos
20140403,Microsoft Frames Itself as Underdog,0.7155613969207663,0.2844386030792346,pos
20140403,IT Leaders in Europe Fear Regulators More Than Hackers,0.9178908120672442,0.08210918793275673,pos
20140404,Apple Android Continue to Lead Smartphone Market Says comScore,0.7614403713816398,0.23855962861835972,pos
20140404,Intertrust Settles Patent-Infringement Lawsuit Against Apple,0.8076665011607791,0.19233349883922202,pos
20140404,Coming to Your Twitter Feed: 15 New Types of Ads,0.6422460286393424,0.3577539713606567,pos
20140404,Apple Considered Firing Longtime Ad Agency TBWA,0.87332750301011,0.12667249698989072,pos
20140404,Judges Rebel Against Prosecutors' Bulk Requests for Emails in Probes,0.9906144727955087,0.009385527204489477,pos
20140404,Automating Software Development Is Key to Business Growth,0.696254501031772,0.30374549896822856,pos
20140404,Microsoft Business Model Shifts From OS to Application,0.9338723907407039,0.06612760925929455,pos
20140406,Uproar Over Eich May Hurt Mozilla's Web Goals,0.9952726002607265,0.004727399739273315,pos
20140407,VKontakte Founder Private-Equity Fund Fight for Control of Website,0.20096380397887473,0.7990361960211245,neg
20140407,HTC Swings to a Loss as Smartphone Rivals Ramp Up Pressure,0.3793908246499128,0.6206091753500863,neg
20140407,Taiwan Protests Can't Stop China Trade,0.354881050975981,0.6451189490240181,neg
20140407,Deals of the Day: Drahi Triumphs Drug Deals Galore,0.9458567781247986,0.05414322187520215,pos
20140407,Foxconn's Founding Family Eyes Cable TV Alliance,0.3746527810472592,0.6253472189527407,neg
20140407,Samsung Forecasts Decline in Operating Profit,0.9466019417475714,0.053398058252427084,pos
20140407,Qualcomm Boosts High End of Mobile Chip Line,0.963261299024026,0.03673870097597282,pos
20140407,Microsoft Shift Shows the Data Center Is the Cloud,0.6274208461825267,0.3725791538174725,pos
20140407,Saudi Royal Court Chief Breaks Silence on Twitter,0.765778640572841,0.23422135942715902,pos
20140408,CMO Today: NBCU Teases Some Programmatic Selling in This Year's Upfront,0.16032823065715612,0.8396717693428429,neg
20140408,The Morning Ledger: Tax Reform to Get New Flag Bearers,0.9327491179947118,0.06725088200528623,pos
20140408,As Resistance to Cloud Collapses SAP Goes All In,0.39840765571346093,0.6015923442865393,neg
20140408,Comcast Argues for Time Warner Cable Deal,0.6776300184652166,0.32236998153478386,pos
20140408,Nokia Gets Chinese Approval for Microsoft Deal,0.8659706544824426,0.13402934551755694,pos
20140408,New Slant on Corporate Taxes,0.743099148680023,0.25690085131997586,pos
20140409,The Morning Download: Heartbleed Shows Need for New Approach to Cyber Security,0.20342021903027926,0.7965797809697192,neg
20140409,Comcast Time Warner Cable Defend $45 Billion Deal,0.4410386253656511,0.5589613746343488,neg
20140409,Wi-Lan Says Judge Rules Jury Improperly Invalidated Some of Its Patent Claims,0.7530919375139845,0.2469080624860149,pos
20140409,Yelp Deal With Yahoo Has Small Businesses Crying Foul,0.7047738819282253,0.2952261180717755,pos
20140409,Crittercism Raises $30M to Fix Mobile Version of 'Blue Screen of Death',0.6233227447093932,0.37667725529060603,pos
20140409,Computer Shipments Decline Again in First Quarter,0.6407520714177987,0.35924792858220145,pos
20140409,Apple's Star Designer Jonathan Ive Set to Expand Role,0.8780124987316803,0.1219875012683193,pos
20140410,Laurene Powell Jobs Among Top 'Ready for Hillary' Donors,0.02125294678457338,0.9787470532154247,neg
20140410,The Morning Download: How Businesses Are Coping With Heartbleed 'Catastrophe',0.7268982974799243,0.2731017025200753,pos
20140410,Privacy-Sensitive Germans Not Biting Into Apple's iBeacon -- Yet,0.8898569643196398,0.11014303568036003,pos
20140410,Chinese Billionaires Hope Their Money Can Help Buy Better Food,0.6788035361353689,0.32119646386463063,pos
20140410,The Week Ahead: Indian Election Begins Ram Navami Is Celebrated,0.4770374574678344,0.5229625425321675,neg
20140410,French Workers Turn On 'Out of Office',0.6903730264561091,0.30962697354389174,pos
20140410,THE PEOPLE'S MONEY: Chinese Billionaires See Food as New Frontier,0.7925178091356039,0.20748219086439676,pos
20140411,The Morning Download: Heartbleed Hits Routers Switches Firewalls-and CIOs,0.563093125257002,0.4369068747429971,pos
20140411,Book Review: 'Creativity Inc.' by Ed Catmull,0.3860426453541578,0.613957354645842,neg
20140411,Asia Digital Banking Lags As Savers Flock Online,0.9906867040814433,0.009313295918557578,pos
20140411,Amazon Preparing to Release Smartphone,0.327801227935534,0.672198772064467,neg
20140411,Samsung Leans on Google for Aid in Apple Suit,0.7889828237172216,0.21101717628277925,pos
20140411,Heartbleed Bug's 'Voluntary' Origins,0.6713973799126636,0.32860262008733665,pos
20140414,Apple and Compliance Monitor Reboot Relationship,0.9384254920337392,0.06157450796626042,pos
20140414,Retail Sales Surge as Consumers Rev Up Growth,0.9837656099903958,0.01623439000960613,pos
20140414,Google's Heavyweight Drag on Nasdaq,0.5863636363636362,0.4136363636363636,pos
20140414,Firms Use Artificial Intelligence to Tap Shoppers' Views,0.7793088170137352,0.2206911829862654,pos
20140414,The Morning Download: More Companies Drowning in Data are Turning to Hadoop,0.2857054272018089,0.7142945727981889,neg
20140414,Companies Piled On The Cash In 2013,0.7798746885153413,0.22012531148465828,pos
20140414,Samsung Says Branding Drove Gains,0.701905626134301,0.2980943738656983,pos
20140415,The Morning Risk Report: Making Use of Non-Financial Disclosures,0.7112964784512005,0.2887035215488001,pos
20140415,The Morning Download: National Clouds Pressure CIO Strategies,0.1487024359261985,0.8512975640737993,neg
20140415,Acer Looks to the Clouds,0.4973152892598362,0.5026847107401634,neg
20140415,Alibaba Flexes Muscles Ahead of IPO,0.8035714285714293,0.1964285714285721,pos
20140415,This Is Why Corporate Boards Aren't More Diverse,0.9274883978357943,0.07251160216420685,pos
20140415,Twitter Agrees to Buy Data Partner Gnip,0.4809572482446002,0.5190427517553986,neg
20140415,If You're Buying Growth Buy Tech Says Morgan Stanley,0.885999266498906,0.11400073350109326,pos
20140415,Google Unveils Project Ara a 'Modular' Smartphone,0.7288828337874661,0.2711171662125338,pos
20140415,Ford Plans to Overhaul Infotainment System,0.49959807073955,0.5004019292604505,neg
20140415,With Palm-Readers There's Mobile Payments in Your Future,0.9488163196740237,0.05118368032597707,pos
20140415,The Morning Ledger: Capex to Pick Up in 2014,0.7662608334545113,0.23373916654548785,pos
20140416,Jasper Raises $50M at $1 Billion-Plus Valuation For Internet Of Things,0.3591731527044644,0.6408268472955355,neg
20140416,Billions of Hours Wasted: Candy Crush Comes to China,0.07775722174314444,0.9222427782568576,neg
20140416,Like Ten Teslas Combined: Analyst Pegs Alibaba Valuation at $245 Billion,0.7076446224168184,0.2923553775831819,pos
20140416,Home Depot Joins the Shale Rush,0.3648664807083357,0.6351335192916652,neg
20140416,Burberry Expects Currency Movements to Hurt Profit,0.6500640614990381,0.3499359385009615,pos
20140417,TSMC Forecasts 2nd-Quarter Revenue of Up to NT$183 Billion,0.9758364312267652,0.024163568773234192,pos
20140417,Selloff? What Selloff? Stocks Notch One of Best Weeks of the Year,0.9365463108737999,0.06345368912620053,pos
20140417,Samsung Globalfoundries Agree to Adopt Same Production Process,0.8134844579560737,0.18651554204392742,pos
20140417,The Morning Download: SAP's Cloud Strategy Bearing Fruit,0.25528911629275103,0.7447108837072489,neg
20140417,The Morning Ledger: Business Borrowing on the Rise,0.8589544905319471,0.1410455094680535,pos
20140418,The Morning Download: Box Envisions Major Expansion,0.6061496443240774,0.393850355675923,pos
20140418,Many IPOs Have Little Long-Term Benefit,0.4759774197176524,0.5240225802823474,neg
20140420,Apple Google Vie for Exclusive Game Apps,0.7295374171834432,0.2704625828165558,pos
20140420,Silicon Valley Tech Giants Struck Deals on Hiring Say Documents,0.3386227828555007,0.6613772171444973,neg
20140420,Samsung Is Developing Own Platform Apps,0.8347362514029177,0.165263748597082,pos
20140421,Apple vs. Google: Videogame Edition,0.8262867647058817,0.1737132352941176,pos
20140421,As Phone Subsidies Fade Apple Could Be Hurt,0.9105616989193285,0.08943830108067347,pos
20140421,The Morning Download: Airbnb Square Illustrate Difficulty of Disruption,0.5208136621594867,0.47918633784051107,pos
20140421,Edison Morse Bell ... Samsung? Company Opens an Innovation Museum,0.844392368389768,0.15560763161023436,pos
20140421,Line Messaging App Gains Traction Abroad,0.7351694915254221,0.264830508474577,pos
20140421,The Morning Risk Report: Catch 22 in Crimea,0.47859158264069973,0.5214084173593004,neg
20140421,Profit Rises at Saudi' Arabia's Kingdom Holding,0.9833061889250831,0.0166938110749186,pos
20140421,Nokia to Close Sale of Handset Business to Microsoft on Friday,0.9091801075268804,0.09081989247311795,pos
20140421,Mobile-Payments Startup Square Discusses Possible Sale,0.9165736607142879,0.0834263392857147,pos
20140421,Taiwan Export Orders Grow in March,0.06618475403680027,0.9338152459631982,neg
20140421,The Morning Ledger: Tech Firms Charged With Conspiring on Recruitment,0.8837309525025031,0.11626904749749511,pos
20140422,Justice Department Defends Email Searches,0.9814390139028256,0.018560986097176452,pos
20140422,AT&T's Revenue Rises on Subscriber Additions,0.8653846153846156,0.1346153846153842,pos
20140422,Competition Subsidies Hit China Mobile Earnings,0.9607640927793258,0.039235907220673924,pos
20140422,The Morning Ledger: Big Companies Enter the Lending Business,0.8018461585204185,0.1981538414795802,pos
20140422,Supreme Court Conflicted on Legality of Aereo Online Video Service,0.9986850134559988,0.0013149865440020532,pos
20140422,The Morning Download: Facebook Twitter Users Still Pack a Punch,0.7127165905112821,0.28728340948872017,pos
20140423,Apple Boosts Buyback Splits Stock to Reward Investors,0.8085840463704114,0.19141595362958844,pos
20140423,Google Glass Flips Consumerization on its Head,0.892866934655914,0.10713306534408473,pos
20140423,Apple's Biggest Risk: Great Expectations,0.8311908155392022,0.16880918446079848,pos
20140423,HTC Not Quite 'Out of the Woods',0.5854812656482871,0.4145187343517128,pos
20140423,Best-Selling Books Week Ended April 12,0.7104967192427231,0.2895032807572771,pos
20140423,A Blow to Netflix: Amazon HBO Team Up,0.13911183127832524,0.8608881687216744,neg
20140423,ARM Holdings Posts Higher First-Quarter Profit,0.7994129158512708,0.20058708414872817,pos
20140423,Morning MoneyBeat Asia: U.S. Stocks End Winning Streak,0.7543419209774068,0.2456580790225918,pos
20140423,HBO to Allow Amazon to Stream Older Shows,0.19881644656236058,0.8011835534376405,neg
20140423,FCC to Propose New 'Net Neutrality' Rules,0.7951149816301559,0.2048850183698459,pos
20140423,Video: Apple Boosts Buyback To Split Stock 7-for-1 Earnings and Revenues Top Forecasts,0.7464665124655666,0.2535334875344343,pos
20140423,Train Reading: Apple to Apples The Wire to Prime,0.631791323971654,0.3682086760283462,pos
20140423,China data drags on Hong Kong stocks but rise of S&P 500 Lifts Japan Australia,0.8038784106091541,0.19612158939084284,pos
20140423,Apple's 7-for-1 Stock Split Is 'Very Unusual',0.7772590723632922,0.2227409276367073,pos
20140423,Carl Icahn: 'Agree Completely' With Apple's Bigger Buyback,0.577704703330737,0.4222952966692628,pos
20140423,As Apple Earnings Loom Options Predicting Ho-Hum Stock Reaction,0.31053234115626716,0.6894676588437325,neg
20140423,The Morning Download: Fast Food Chains Stumble With Mobile,0.4230606258548484,0.5769393741451511,neg
20140424,Apple to Dow Seen More Possible After Stock Split,0.6397693576065426,0.36023064239345715,pos
20140424,Stocks to Watch: Apple Facebook Zynga,0.7222921914357672,0.27770780856423166,pos
20140424,Pandora 1st-Quarter Loss Narrows on Revenue Jump,0.5914804469273749,0.4085195530726246,pos
20140424,Tim Cook's About-Face on Stock Splits,0.35864648573416874,0.6413535142658323,neg
20140424,Morning Links: Apple Is Trying Very Hard to Reward Investors,0.7805223872426327,0.21947761275736813,pos
20140424,The Morning Download: Tech Giants Act to Stop 'Next Heartbleed',0.2253114138762002,0.7746885861238008,neg
20140424,Tech Companies Agree To Settle Wage Suit,0.7892712025590031,0.2107287974409956,pos
20140424,ShopKeep Raises $25M to Help Smaller Stores Deliver Customer Service Like Apple,0.9413861455839957,0.05861385441600267,pos
20140424,Best-Selling Books Week Ended April 19,0.7104967192427231,0.2895032807572771,pos
20140424,Amazon Earnings: What to Watch,0.30539649730454455,0.6946035026954556,neg
20140424,Asian Morning Briefing: Dow Ends Flat; Tech Shares Gain,0.6526645841074917,0.34733541589250866,pos
20140424,Train Reading: Passwords from the Romans to Heartbleed,0.6516388242763897,0.34836117572361025,pos
20140424,Tech Companies Agree to Settle Wage Suit,0.7892712025590031,0.2107287974409956,pos
20140424,Apple's Rally Adds $38.4 Billion to Market Cap,0.8760630007382894,0.12393699926170958,pos
20140424,Morning MoneyBeat: Stock Splits Re-Enter Spotlight,0.6387417431586168,0.36125825684138235,pos
20140424,Broadcom Profit Falls 14%,0.7039312039312041,0.2960687960687962,pos
20140424,Adidas Is Diversifying China Shoe Suppliers,0.6184210526315792,0.3815789473684213,pos
20140424,The Morning Ledger: Apple Boosts Payout Amid Strong iPhone Sales,0.9811788720158081,0.018821127984192818,pos
20140424,Apple Plans Another Large Debt Sale,0.9506396967412755,0.049360303258725875,pos
20140424,Apple's Revolutionary and Not So Revolutionary Tailwinds,0.853310843408196,0.14668915659180431,pos
20140424,S&P 500 Nasdaq Rise; Dow Ends Flat,0.5287429870186654,0.4712570129813336,pos
20140424,China's Xiaomi Phones are Coming to India,0.9393970021252979,0.06060299787470172,pos
20140425,A Double-Edged Win for Apple in Patent Dispute with Motorola,0.9066859298889115,0.09331407011108916,pos
20140425,U.S. Appeals Court Issues Mixed Ruling Reviving Apple Patent Claims Against Motorola Mobility,0.9941810388975999,0.0058189611023985646,pos
20140425,Netflix Reaches Set-Top Box Deal,0.5523390786845052,0.4476609213154948,pos
20140425,In 'Ageist' Silicon Valley 90-Year-Old Designer Happy at IDEO,0.8980914849033249,0.10190851509667594,pos
20140425,Analyst on Pandora: 'Investors Need to Depart the Bus',0.6033637077075791,0.39663629229242264,pos
20140425,Deals of the Day: Alstom's Alternatives Alibaba's Aspirations Plug's Price Cut,0.8737223880047813,0.12627761199521775,pos
20140425,The Morning Ledger: Alibaba Targets IPO Record,0.9641988113422945,0.035801188657703154,pos
20140425,The Morning Download: Microsoft's Cash Cow Keeps Giving,0.5681946072824191,0.43180539271758117,pos
20140425,Publicis Omnicom Deal Caught in European Tax Web,0.6278417828461141,0.37215821715388603,pos
20140425,A High-School Freshman's Investing Lesson: Time Horizons Matter,0.9082662532885274,0.0917337467114745,pos
20140425,Podcast: Parsing Apple's Stock Split Ackman's Tactics,0.5390381983327114,0.4609618016672896,pos
20140425,Microsoft Plays Tortoise to Apple's Hare,0.8137325529040975,0.18626744709590262,pos
20140425,Foxconn Sells Communications Technology Patents to Google,0.808823529411764,0.19117647058823517,pos
20140426,HTC Design Chief to Step Down,0.5866091133401873,0.41339088665981216,pos
20140427,Proceedings | Highlights From the Law Blog,0.6575739545509955,0.34242604544900435,pos
20140428,The Morning Ledger: Flurry of Economic Indicators Afoot,0.846829322591426,0.15317067740857243,pos
20140428,The Morning Download: IBM Dips Its Toe Into Consumerization,0.24620405574135168,0.7537959442586469,neg
20140428,Toyota to Consolidate U.S. Operations in Texas,0.7732558139534881,0.22674418604651142,pos
20140428,Train Reading: Clones Aliens and Subservient Chicken,0.4457850529467213,0.5542149470532803,neg
20140428,A Day in the Life of an Internet Hall Monitor,0.9612819829913127,0.03871801700868814,pos
20140428,Morning MoneyBeat: Stocks Stuck Moving at Stall Speed,0.36009348702834854,0.6399065129716509,neg
20140428,IBM Takes Halting Step to Consumerization,0.36881621247677,0.6311837875232297,neg
20140428,Japan Display Tests Investors With Surprise Guidance Cut,0.6690980807426407,0.3309019192573597,pos
20140429,BlackRock Buys New Apple Bonds,0.784060037615704,0.2159399623842949,pos
20140429,Apple Returns to Bond Market,0.7275889236218961,0.2724110763781027,pos
20140429,Apple the Market's 'Cool Kid' Provides Bullish Blueprint With Stock Split,0.8570320424091264,0.14296795759087338,pos
20140429,LG Earnings: First-Quarter Profit Surged,0.75,0.25000000000000017,pos
20140429,Lose Your Triple-A Rating? Who Cares?,0.4455158565050475,0.5544841434949523,neg
20140429,EBay to Take $3 Billion Tax Charge,0.15473734557836794,0.8452626544216311,neg
20140429,New Era Dawns at Nokia as Company Appoints CEO,0.9497755600556677,0.050224439944333725,pos
20140429,The Morning Risk Report: Companies Unprepared for Russia Sanctions,0.9764568921506879,0.023543107849313658,pos
20140429,Samsung's New Challenge: Rising Component Costs,0.5384623914834299,0.46153760851657116,pos
20140429,Microsoft Shifts From Celebrating Sales to Celebrating Usage,0.8752535101781443,0.12474648982185645,pos
20140429,U.S. Treasurys Pull Back for Second Straight Session,0.4910476140718757,0.5089523859281251,neg
20140429,Intuit in Talks to Buy Mobile-Finance App,0.5612359550561801,0.43876404494382026,pos
20140429,Options Trades Canceled Due to Technical Error,0.19646246764452072,0.8035375323554795,neg
20140429,Apple Cuts MacBook Air Starting Price to $899,0.5595868972862768,0.44041310271372247,pos
20140429,Sprint Loss Narrows But Customer Base Shrinks,0.8201145056887574,0.1798854943112402,pos
20140429,TomTom Posts First Quarter Profit,0.7041624106230853,0.29583758937691584,pos
20140429,Motorola Mobility Escapes EU Fine,0.506373937677054,0.4936260623229466,pos
20140430,The Loser of the Apple-Samsung Patent Fight? Apple and Samsung,0.613234232791083,0.38676576720891626,pos
20140430,The Winner of Apple-Samsung Patent Fight? Their Rivals,0.7190356815169058,0.28096431848309444,pos
20140430,The Morning Ledger: EBay Bites Repatriation Bullet,0.5316639999957753,0.4683360000042236,pos
20140430,Office 365 Gains on Google Apps as Microsoft Puts Priority on Cloud,0.8832254288181018,0.11677457118190054,pos
20140430,Dow Closes at Record as Stocks Gain,0.7409303087380219,0.2590696912619766,pos
20140430,Foxconn Mobile Unit Invests in Social Media Platform,0.9938634241865351,0.006136575813466348,pos
20140430,The Morning Download: Target Tries to Reduce Its Attack Surface,0.34614931206782446,0.6538506879321749,neg
20140501,Apple's $600 Barrier,0.442857142857142,0.5571428571428569,neg
20140501,Best-Selling Books Week Ended April 26,0.7104967192427231,0.2895032807572771,pos
20140501,Box May Delay IPO Until June or Later,0.9507542892559211,0.049245710744077166,pos
20140501,Christopher Bailey Takes Reins at Burberry As Angela Ahrendts Leaves,0.5749059395798506,0.4250940604201474,pos
20140501,The Morning Ledger: Actuaries Bear Brunt of Obamacare Changes,0.47545858695964194,0.5245414130403558,neg
20140501,BSkyB Mines Silicon Valley for Tech Boost,0.6882962154626148,0.31170378453738323,pos
20140501,EBay Agrees to Justice Department Settlement on Recruiting Workers,0.9655351385202153,0.034464861479784205,pos
20140501,EBay Agrees to Settle Justice Department's Recruiting Allegations,0.9480315888100047,0.051968411189996795,pos
20140501,The Morning Download: Facebook is 'Growing Up',0.4623697867343462,0.5376302132656545,neg
20140501,Oculus Facebook Face Challenge to Rights Over 'Rift',0.6791202929473504,0.32087970705264945,pos
20140501,BookBub Raises $3.8M to Help Readers Find E-Book Deals Online,0.9853292875605638,0.014670712439436153,pos
20140502,Google Microsoft Apple to Notify Users About Subpoenas in Privacy Nod,0.9855766736918122,0.014423326308185519,pos
20140502,Turkey's Erdogan: One of the World's Most Determined Internet Censors,0.5220153091209804,0.4779846908790201,pos
20140502,The Morning Ledger: Chinese Firms Skip Banks Borrow From Each Other,0.35709456541371837,0.6429054345862828,neg
20140502,Jury Orders Samsung to Pay $119 Million to Apple in Patent Case,0.856690184418765,0.14330981558123587,pos
20140502,The Morning Download: Big Government Takes Aim at Big Data,0.43922372973025214,0.5607762702697495,neg
20140504,Apple's Win in Court Won't Hurt Samsung or Android,0.9022673555188354,0.09773264448116431,pos
20140505,HTC Outsources Some Smartphone Production,0.5400970139851329,0.45990298601486707,pos
20140505,The Morning Download: SAP's HANA Architect Departs Amid Transition,0.37074432319647843,0.6292556768035192,neg
20140505,The Morning Ledger: Deal Surge Keeps Stocks Afloat,0.9865258608781241,0.013474139121873988,pos
20140505,Brands Face Tough Screening for Facebook Video Ads,0.24719506301549996,0.7528049369845001,neg
20140505,Ubiquiti Shows Compliance Perils of Rapid Growth,0.9047197914727241,0.09528020852727635,pos
20140505,The Morning Risk Report: Icahn's Pay Polemic Catches Small Wave,0.8865742973692133,0.11342570263078612,pos
20140505,Open Source 'Eating' Software World: Samsung,0.756386619155382,0.24361338084461825,pos
20140505,AMD Broadens Efforts to Exploit ARM Chip Technology,0.9347646334897309,0.06523536651026861,pos
20140505,Wal-Mart Notches Web Win Against Rival Amazon,0.42603217914617936,0.5739678208538225,neg
20140505,After Apple-Samsung Trial Jury Weighs Google's Influence,0.6235751405762104,0.37642485942378856,pos
20140505,Brewing Telecom Deals Bring Long-Promised Future Into View,0.9223911160617004,0.0776088839383001,pos
20140506,The Morning Download: Patching Open Source Software Involves 'Chaos',0.2150936274278254,0.7849063725721732,neg
20140506,Corporate Tax Planners Vexed by New International Tax Guidelines,0.3925851201926842,0.6074148798073132,neg
20140506,Flash Crash Four Years Later Still Haunts Wall Street,0.6278326960238512,0.3721673039761485,pos
20140506,Netflix Reaches Pact With U.S. Cable Provider Suddenlink for TiVo Boxes,0.7675674337846919,0.23243256621530933,pos
20140506,What to Look at Before Investing in Alibaba,0.6238347389214676,0.3761652610785327,pos
20140506,Tencent Takes Mobile-Games Stake,0.6427970262308873,0.35720297376911225,pos
20140506,The Real Apple Shortage,0.7261232842037287,0.27387671579627076,pos
20140506,The Morning Risk Report: FATCA Delay Gives Banks Breathing Room,0.8669427451501954,0.13305725484980474,pos
20140506,Big Retailers Find It Hard Shopping for a CEO,0.1710094243475313,0.8289905756524686,neg
20140506,The Morning Ledger: Forex Risks Push CFOs to Adopt New Tactics,0.8800750213523293,0.11992497864766997,pos
20140506,HTC Expects to Return to Profit in Second Quarter,0.6826890293817823,0.3173109706182172,pos
20140506,Alibaba Files IPO in the U.S.,0.7818607434525489,0.21813925654745103,pos
20140507,'Candy Crush' Maker King Fails to Impress,0.3766861671882735,0.6233138328117253,neg
20140507,Investors Say Alibaba IPO Filing Leaves Many Questions Unanswered,0.6169023490307138,0.3830976509692861,pos
20140507,Huawei Counting on 'Groufies'--Group Selfies--to Boost Market Share,0.7110169710574806,0.2889830289425187,pos
20140507,Taiwan Exports Growth Quickens,0.06506849315068466,0.9349315068493148,neg
20140507,Corrections & Amplifications,0.5,0.5,pos
20140508,Apple in Talks to Buy Beats Electronics for $3.2 Billion,0.43960256864901376,0.5603974313509876,neg
20140508,Best-Selling Books Week Ended May 4,0.7049170663820419,0.29508293361795784,pos
20140508,The Morning Download: SAP Loses Another Key Leader,0.5569680187333163,0.4430319812666821,pos
20140508,Telemedicine Spreads Rapidly but Some Physician Groups Worry About Quality of Care,0.6176334526419152,0.38236654735808645,pos
20140508,Carl Icahn's Son Brett Is Setting Up a Hedge Fund,0.9751587516960643,0.024841248303934894,pos
20140508,California smartphone 'kill switch' bill advances,0.7808617778313829,0.21913822216861642,pos
20140508,As Tech Firms Crank Out Apps for Children Demand for Junior Consultants Rises,0.09348257673407469,0.9065174232659259,neg
20140508,Yahoo Chief's Tenure Under Spotlight,0.4506289013809728,0.5493710986190289,neg
20140509,The Morning Download: Apple Reminds That Not All Hardware Is a Commodity,0.5085796072904383,0.4914203927095628,pos
20140509,Euro Continues Fall After Draghi Comments on ECB Easing Policy,0.9744822482808871,0.025517751719113572,pos
20140509,Morning MoneyBeat Europe: Busy Week Could Bow Out With a Whimper,0.5210645342140275,0.4789354657859724,pos
20140509,Morning MoneyBeat: Buybacks Lose Some Luster,0.561477602303035,0.4385223976969638,pos
20140509,Dow Closes at Record High,0.6096563858414409,0.3903436141585582,pos
20140509,Wal-Mart Doubles Down on Solar Energy Plans,0.7785027838238859,0.22149721617611495,pos
20140509,U.S. Ready to Join Six-Nation Tax Alliance,0.633152395058515,0.366847604941486,pos
20140509,Obama Lays Out Proposals on Cutting Carbon Pollution,0.04908764994033183,0.95091235005967,neg
20140509,What Your CEO Is Reading: Retail CEOs; Alibaba's Jack Ma,0.49680378259036945,0.5031962174096307,neg
20140509,The Morning Leverage: We Got the Beats Says Apple in a Hopeful Tone,0.05331857428599515,0.9466814257140022,neg
20140509,The Morning Ledger: Merger Drive Hits a Speed Bump,0.5168135777680211,0.48318642223198094,pos
20140509,Ackman Gains 38% on Valeant Deal To Buy Allergan,0.8709302871082757,0.12906971289172464,pos
20140509,On List of Apple's Largest Deals Beats Would Be Biggest by Far,0.46401363497080766,0.5359863650291923,neg
20140509,Apple CEO Tim Cook Steps Out of Steve Jobs's Shadow With Beats Deal,0.6472767728923077,0.3527232271076944,pos
20140509,Apple's Beats Deal Is Music to Carlyle's Ears,0.8804262952213524,0.11957370477864535,pos
20140509,Video: Three Stocks to Watch: Apple Gap Inc. and CBS,0.15278804611349575,0.8472119538865028,neg
20140509,Apple-Beats Electronics: The Disrupter Is Disrupted,0.2501875468867214,0.7498124531132785,neg
20140509,Apple Supplier Lens Technology Readies IPO,0.9046692607003902,0.09533073929961079,pos
20140509,Dr. Dre Jimmy Iovine Would Both Join Apple in Beats Deal,0.6117768060574119,0.3882231939425888,pos
20140509,Deals of the Day: Latest on Omnicom-Publicis Wall Street Mean Girls,0.41088549709307226,0.5891145029069279,neg
20140511,Morning MoneyBeat Asia: Blue Chips Nab Another Record,0.9162133208746398,0.08378667912535868,pos
20140511,Oracle Wins Ruling in Case Against Google Over Java,0.9322244416946597,0.06777555830534102,pos
20140511,Samsung Electronics Chairman Lee Kun-hee Has Heart Attack,0.3405289389126975,0.6594710610873027,neg
20140511,Samsung Electronics to Release Tizen Smartphone in Russia India,0.9891732283464549,0.01082677165354329,pos
20140511,Are Consumers Better Off Putting Everything in the Cloud?,0.6599961298444648,0.34000387015553585,pos
