date,title,polarity,subjectivity,classification
20140421,Line Messaging App Gains Traction Abroad,0.0,0.0,neu
20140421,The Morning Risk Report: Catch 22 in Crimea,0.0,0.0,neu
20140421,Profit Rises at Saudi' Arabia's Kingdom Holding,0.0,0.0,neu
20140421,Nokia to Close Sale of Handset Business to Microsoft on Friday,0.0,0.0,neu
20140421,Mobile-Payments Startup Square Discusses Possible Sale,0.0,1.0,neu
20140421,Taiwan Export Orders Grow in March,0.0,0.0,neu
20140421,The Morning Ledger: Tech Firms Charged With Conspiring on Recruitment,0.0,0.0,neu
20140422,Justice Department Defends Email Searches,0.0,0.0,neu
20140422,AT&T's Revenue Rises on Subscriber Additions,0.0,0.0,neu
20140422,Competition Subsidies Hit China Mobile Earnings,0.0,0.0,neu
20140422,The Morning Ledger: Big Companies Enter the Lending Business,0.0,0.1,neu
20140422,Supreme Court Conflicted on Legality of Aereo Online Video Service,0.0,0.0,neu
20140422,The Morning Download: Facebook Twitter Users Still Pack a Punch,0.0,0.0,neu
20140423,Apple Boosts Buyback Splits Stock to Reward Investors,0.0,0.0,neu
20140423,Google Glass Flips Consumerization on its Head,0.0,0.0,neu
20140423,Apple's Biggest Risk: Great Expectations,0.8,0.75,pos
20140423,HTC Not Quite 'Out of the Woods',0.0,0.0,neu
20140423,Best-Selling Books Week Ended April 12,0.0,0.0,neu
20140423,A Blow to Netflix: Amazon HBO Team Up,0.0,0.0,neu
20140423,ARM Holdings Posts Higher First-Quarter Profit,0.25,0.5,pos
20140423,Morning MoneyBeat Asia: U.S. Stocks End Winning Streak,0.5,0.75,pos
20140423,HBO to Allow Amazon to Stream Older Shows,0.16666666666666666,0.3333333333333333,pos
20140423,FCC to Propose New 'Net Neutrality' Rules,0.06818181818181818,0.22727272727272727,pos
20140423,Video: Apple Boosts Buyback To Split Stock 7-for-1 Earnings and Revenues Top Forecasts,0.5,0.5,pos
20140423,Train Reading: Apple to Apples The Wire to Prime,0.0,0.0,neu
20140423,China data drags on Hong Kong stocks but rise of S&P 500 Lifts Japan Australia,0.0,0.0,neu
20140423,Apple's 7-for-1 Stock Split Is 'Very Unusual',0.26,1.0,pos
20140423,Carl Icahn: 'Agree Completely' With Apple's Bigger Buyback,0.05,0.45,pos
20140423,As Apple Earnings Loom Options Predicting Ho-Hum Stock Reaction,0.0,0.0,neu
20140423,The Morning Download: Fast Food Chains Stumble With Mobile,0.07500000000000001,0.35,pos
20140424,Apple to Dow Seen More Possible After Stock Split,0.25,0.75,pos
20140424,Stocks to Watch: Apple Facebook Zynga,0.0,0.0,neu
20140424,Pandora 1st-Quarter Loss Narrows on Revenue Jump,0.0,0.0,neu
20140424,Tim Cook's About-Face on Stock Splits,0.0,0.0,neu
20140424,Morning Links: Apple Is Trying Very Hard to Reward Investors,-0.3791666666666667,0.7041666666666666,neg
20140424,The Morning Download: Tech Giants Act to Stop 'Next Heartbleed',0.0,0.0,neu
20140424,Tech Companies Agree To Settle Wage Suit,0.0,0.0,neu
20140424,ShopKeep Raises $25M to Help Smaller Stores Deliver Customer Service Like Apple,0.0,0.5,neu
20140424,Best-Selling Books Week Ended April 19,0.0,0.0,neu
20140424,Amazon Earnings: What to Watch,0.0,0.0,neu
20140424,Asian Morning Briefing: Dow Ends Flat; Tech Shares Gain,-0.0125,0.0625,neg
20140424,Train Reading: Passwords from the Romans to Heartbleed,0.0,0.0,neu
20140424,Tech Companies Agree to Settle Wage Suit,0.0,0.0,neu
20140424,Apple's Rally Adds $38.4 Billion to Market Cap,0.0,0.0,neu
20140424,Morning MoneyBeat: Stock Splits Re-Enter Spotlight,0.0,0.0,neu
20140424,Broadcom Profit Falls 14%,0.0,0.0,neu
20140424,Adidas Is Diversifying China Shoe Suppliers,0.0,0.0,neu
20140424,The Morning Ledger: Apple Boosts Payout Amid Strong iPhone Sales,0.4333333333333333,0.7333333333333333,pos
20140424,Apple Plans Another Large Debt Sale,0.21428571428571427,0.42857142857142855,pos
20140424,Apple's Revolutionary and Not So Revolutionary Tailwinds,0.0,0.0,neu
20140424,S&P 500 Nasdaq Rise; Dow Ends Flat,-0.025,0.125,neg
20140424,China's Xiaomi Phones are Coming to India,0.0,0.0,neu
20140425,A Double-Edged Win for Apple in Patent Dispute with Motorola,0.8,0.4,pos
20140425,U.S. Appeals Court Issues Mixed Ruling Reviving Apple Patent Claims Against Motorola Mobility,0.0,0.25,neu
20140425,Netflix Reaches Set-Top Box Deal,0.0,0.0,neu
20140425,In 'Ageist' Silicon Valley 90-Year-Old Designer Happy at IDEO,0.8,1.0,pos
20140425,Analyst on Pandora: 'Investors Need to Depart the Bus',0.0,0.0,neu
20140425,Deals of the Day: Alstom's Alternatives Alibaba's Aspirations Plug's Price Cut,0.0,0.0,neu
20140425,The Morning Ledger: Alibaba Targets IPO Record,0.0,0.0,neu
20140425,The Morning Download: Microsoft's Cash Cow Keeps Giving,-0.13333333333333333,0.16666666666666666,neg
20140425,Publicis Omnicom Deal Caught in European Tax Web,0.0,0.0,neu
20140425,A High-School Freshman's Investing Lesson: Time Horizons Matter,0.0,0.0,neu
20140425,Podcast: Parsing Apple's Stock Split Ackman's Tactics,0.0,0.0,neu
20140425,Microsoft Plays Tortoise to Apple's Hare,0.0,0.0,neu
20140425,Foxconn Sells Communications Technology Patents to Google,0.0,0.0,neu
20140426,HTC Design Chief to Step Down,-0.15555555555555559,0.2888888888888889,neg
20140427,Proceedings | Highlights From the Law Blog,0.0,0.0,neu
20140428,The Morning Ledger: Flurry of Economic Indicators Afoot,0.2,0.2,pos
20140428,The Morning Download: IBM Dips Its Toe Into Consumerization,0.0,0.0,neu
20140428,Toyota to Consolidate U.S. Operations in Texas,0.0,0.0,neu
20140428,Train Reading: Clones Aliens and Subservient Chicken,-0.6,0.95,neg
20140428,A Day in the Life of an Internet Hall Monitor,0.0,0.0,neu
20140428,Morning MoneyBeat: Stocks Stuck Moving at Stall Speed,0.0,0.0,neu
20140428,IBM Takes Halting Step to Consumerization,0.0,0.0,neu
20140428,Japan Display Tests Investors With Surprise Guidance Cut,0.0,0.0,neu
20140429,BlackRock Buys New Apple Bonds,0.13636363636363635,0.45454545454545453,pos
20140429,Apple Returns to Bond Market,0.0,0.0,neu
20140429,Apple the Market's 'Cool Kid' Provides Bullish Blueprint With Stock Split,0.35,0.65,pos
20140429,LG Earnings: First-Quarter Profit Surged,0.0,0.0,neu
20140429,Lose Your Triple-A Rating? Who Cares?,0.0,0.0,neu
20140429,EBay to Take $3 Billion Tax Charge,0.0,0.0,neu
20140429,New Era Dawns at Nokia as Company Appoints CEO,0.13636363636363635,0.45454545454545453,pos
20140429,The Morning Risk Report: Companies Unprepared for Russia Sanctions,0.0,0.0,neu
20140429,Samsung's New Challenge: Rising Component Costs,0.13636363636363635,0.45454545454545453,pos
20140429,Microsoft Shifts From Celebrating Sales to Celebrating Usage,0.0,0.0,neu
20140429,U.S. Treasurys Pull Back for Second Straight Session,0.06666666666666667,0.13333333333333333,pos
20140429,Intuit in Talks to Buy Mobile-Finance App,0.0,0.0,neu
20140429,Options Trades Canceled Due to Technical Error,-0.0625,0.2375,neg
20140429,Apple Cuts MacBook Air Starting Price to $899,0.0,0.1,neu
20140429,Sprint Loss Narrows But Customer Base Shrinks,-0.8,1.0,neg
20140429,TomTom Posts First Quarter Profit,0.25,0.3333333333333333,pos
20140429,Motorola Mobility Escapes EU Fine,0.4166666666666667,0.5,pos
20140430,The Loser of the Apple-Samsung Patent Fight? Apple and Samsung,0.0,0.0,neu
20140430,The Winner of Apple-Samsung Patent Fight? Their Rivals,0.0,0.0,neu
20140430,The Morning Ledger: EBay Bites Repatriation Bullet,0.0,0.0,neu
20140430,Office 365 Gains on Google Apps as Microsoft Puts Priority on Cloud,0.0,0.0,neu
20140430,Dow Closes at Record as Stocks Gain,0.0,0.0,neu
20140430,Foxconn Mobile Unit Invests in Social Media Platform,0.03333333333333333,0.06666666666666667,pos
20140430,The Morning Download: Target Tries to Reduce Its Attack Surface,-0.1,0.4,neg
20140501,Apple's $600 Barrier,0.0,0.0,neu
20140501,Best-Selling Books Week Ended April 26,0.0,0.0,neu
20140501,Box May Delay IPO Until June or Later,0.0,0.0,neu
20140501,Christopher Bailey Takes Reins at Burberry As Angela Ahrendts Leaves,0.0,0.0,neu
20140501,The Morning Ledger: Actuaries Bear Brunt of Obamacare Changes,0.0,0.0,neu
20140501,BSkyB Mines Silicon Valley for Tech Boost,0.0,0.0,neu
20140501,EBay Agrees to Justice Department Settlement on Recruiting Workers,0.0,0.0,neu
20140501,EBay Agrees to Settle Justice Department's Recruiting Allegations,0.0,0.0,neu
20140501,The Morning Download: Facebook is 'Growing Up',0.0,0.0,neu
20140501,Oculus Facebook Face Challenge to Rights Over 'Rift',0.0,0.0,neu
20140501,BookBub Raises $3.8M to Help Readers Find E-Book Deals Online,0.0,0.0,neu
20140502,Google Microsoft Apple to Notify Users About Subpoenas in Privacy Nod,0.0,0.0,neu
20140502,Turkey's Erdogan: One of the World's Most Determined Internet Censors,0.5,0.5,pos
20140502,The Morning Ledger: Chinese Firms Skip Banks Borrow From Each Other,-0.0625,0.1875,neg
20140502,Jury Orders Samsung to Pay $119 Million to Apple in Patent Case,0.0,0.0,neu
20140502,The Morning Download: Big Government Takes Aim at Big Data,0.0,0.1,neu
20140504,Apple's Win in Court Won't Hurt Samsung or Android,0.8,0.4,pos
20140505,HTC Outsources Some Smartphone Production,0.0,0.0,neu
20140505,The Morning Download: SAP's HANA Architect Departs Amid Transition,0.0,0.0,neu
20140505,The Morning Ledger: Deal Surge Keeps Stocks Afloat,0.0,0.1,neu
20140505,Brands Face Tough Screening for Facebook Video Ads,-0.3888888888888889,0.8333333333333334,neg
20140505,Ubiquiti Shows Compliance Perils of Rapid Growth,0.0,0.0,neu
20140505,The Morning Risk Report: Icahn's Pay Polemic Catches Small Wave,-0.25,0.4,neg
20140505,Open Source 'Eating' Software World: Samsung,0.0,0.5,neu
20140505,AMD Broadens Efforts to Exploit ARM Chip Technology,0.0,0.0,neu
20140505,Wal-Mart Notches Web Win Against Rival Amazon,0.8,0.4,pos
20140505,After Apple-Samsung Trial Jury Weighs Google's Influence,0.0,0.0,neu
20140505,Brewing Telecom Deals Bring Long-Promised Future Into View,0.0,0.125,neu
20140506,The Morning Download: Patching Open Source Software Involves 'Chaos',0.0,0.5,neu
20140506,Corporate Tax Planners Vexed by New International Tax Guidelines,0.04545454545454545,0.15151515151515152,pos
20140506,Flash Crash Four Years Later Still Haunts Wall Street,0.0,0.0,neu
20140506,Netflix Reaches Pact With U.S. Cable Provider Suddenlink for TiVo Boxes,0.0,0.0,neu
20140506,What to Look at Before Investing in Alibaba,0.0,0.0,neu
20140506,Tencent Takes Mobile-Games Stake,0.0,0.0,neu
20140506,The Real Apple Shortage,0.2,0.30000000000000004,pos
20140506,The Morning Risk Report: FATCA Delay Gives Banks Breathing Room,0.0,0.0,neu
20140506,Big Retailers Find It Hard Shopping for a CEO,-0.14583333333333334,0.3208333333333333,neg
20140506,The Morning Ledger: Forex Risks Push CFOs to Adopt New Tactics,0.13636363636363635,0.45454545454545453,pos
20140506,HTC Expects to Return to Profit in Second Quarter,0.0,0.0,neu
20140506,Alibaba Files IPO in the U.S.,0.0,0.0,neu
20140507,'Candy Crush' Maker King Fails to Impress,-0.5,0.3,neg
20140507,Investors Say Alibaba IPO Filing Leaves Many Questions Unanswered,0.2,0.35,pos
20140507,Huawei Counting on 'Groufies'--Group Selfies--to Boost Market Share,0.0,0.0,neu
20140507,Taiwan Exports Growth Quickens,0.0,0.0,neu
20140507,Corrections & Amplifications,0.0,0.0,neu
20140508,Apple in Talks to Buy Beats Electronics for $3.2 Billion,0.0,0.0,neu
20140508,Best-Selling Books Week Ended May 4,0.0,0.0,neu
20140508,The Morning Download: SAP Loses Another Key Leader,-0.15,0.55,neg
20140508,Telemedicine Spreads Rapidly but Some Physician Groups Worry About Quality of Care,0.0,0.0,neu
20140508,Carl Icahn's Son Brett Is Setting Up a Hedge Fund,0.0,0.0,neu
20140508,California smartphone 'kill switch' bill advances,0.0,0.0,neu
20140508,As Tech Firms Crank Out Apps for Children Demand for Junior Consultants Rises,0.0,0.0,neu
20140508,Yahoo Chief's Tenure Under Spotlight,0.0,0.0,neu
20140509,The Morning Download: Apple Reminds That Not All Hardware Is a Commodity,0.0,0.0,neu
20140509,Euro Continues Fall After Draghi Comments on ECB Easing Policy,0.0,0.0,neu
20140509,Morning MoneyBeat Europe: Busy Week Could Bow Out With a Whimper,0.1,0.3,pos
20140509,Morning MoneyBeat: Buybacks Lose Some Luster,0.0,0.0,neu
20140509,Dow Closes at Record High,0.16,0.5399999999999999,pos
20140509,Wal-Mart Doubles Down on Solar Energy Plans,-0.15555555555555559,0.2888888888888889,neg
20140509,U.S. Ready to Join Six-Nation Tax Alliance,0.2,0.5,pos
20140509,Obama Lays Out Proposals on Cutting Carbon Pollution,-0.6,0.9,neg
20140509,What Your CEO Is Reading: Retail CEOs; Alibaba's Jack Ma,0.0,0.0,neu
20140509,The Morning Leverage: We Got the Beats Says Apple in a Hopeful Tone,0.0,0.0,neu
20140509,The Morning Ledger: Merger Drive Hits a Speed Bump,0.0,0.0,neu
20140509,Ackman Gains 38% on Valeant Deal To Buy Allergan,0.0,0.0,neu
20140509,On List of Apple's Largest Deals Beats Would Be Biggest by Far,0.1,1.0,pos
20140509,Apple CEO Tim Cook Steps Out of Steve Jobs's Shadow With Beats Deal,0.0,0.0,neu
20140509,Apple's Beats Deal Is Music to Carlyle's Ears,0.0,0.0,neu
20140509,Video: Three Stocks to Watch: Apple Gap Inc. and CBS,0.0,0.0,neu
20140509,Apple-Beats Electronics: The Disrupter Is Disrupted,0.0,0.0,neu
20140509,Apple Supplier Lens Technology Readies IPO,0.0,0.0,neu
20140509,Dr. Dre Jimmy Iovine Would Both Join Apple in Beats Deal,0.0,0.0,neu
20140509,Deals of the Day: Latest on Omnicom-Publicis Wall Street Mean Girls,0.09375,0.79375,pos
20140511,Morning MoneyBeat Asia: Blue Chips Nab Another Record,0.0,0.1,neu
20140511,Oracle Wins Ruling in Case Against Google Over Java,0.3,0.2,pos
20140511,Samsung Electronics Chairman Lee Kun-hee Has Heart Attack,0.0,0.0,neu
20140511,Samsung Electronics to Release Tizen Smartphone in Russia India,0.0,0.0,neu
20140511,Are Consumers Better Off Putting Everything in the Cloud?,0.5,0.5,pos
20140511,Pfizer's AstraZeneca Bid Marks Tax-Fueled Trend in Cross-Border Deals,0.0,0.0,neu
20140512,Apple Buying Beats? 'We Struggle With the Rationale for This Deal',0.0,0.0,neu
20140512,The Morning Download: Apple Doubling Down on Hardware,-0.15555555555555559,0.2888888888888889,neg
20140512,Square Pulls Failed Wallet App as Troubles Mount,-0.5,0.3,neg
20140512,How to Balance Working From Home and Being in the Office,0.0,0.0,neu
20140512,Don't Be Evil...or Creepy: Earning--and Keeping--Trust in a Transparent World,-0.5,1.0,neg
20140512,Sony Struggles With the Bottom Line,0.0,0.0,neu
20140512,Train Reading: Custer's Ghost and an Epic Squeeze,0.1,0.4,pos
20140512,Sharp Denies Fundraising Plans as Financial Strength Declines,-0.0625,0.375,neg
20140512,Doug Kass on Tech Valuations: 'Nuthin But a P/E Thang',0.0,0.0,neu
20140512,Forrester: Mobile Phone and Tablet E-Commerce to More Than Double by 2018,0.25,0.25,pos
20140512,The Morning Ledger: R&D Tax Credit Hangs in the Balance,0.0,0.0,neu
20140512,Nokia Launches Midtier Windows Phone in India,0.0,0.0,neu
20140513,Former U.S. Ambassador Roos To Join Sony Board,0.0,0.0,neu
20140513,BlackBerry Turns to Indonesia to Make Turnaround Push,0.0,0.0,neu
20140513,Bay Area Builders' Big Bet Starts to Pay,0.0,0.1,neu
20140513,Morning MoneyBeat: Record Highs and Cautionary Trends,0.0,0.0,neu
20140514,Judge Denies Dr. Dre Priority Claim in Death Row Bankruptcy,0.0,0.0,neu
20140514,AT&T Calls on 'Deal Team',0.0,0.0,neu
20140514,Netflix's Share of Internet Traffic Grows,0.0,0.0,neu
20140514,The Morning Download: Cloud Reshaping GE SAP,0.0,0.0,neu
20140514,Hon Hai Precision Profit Rises on iPhone Sales,0.0,0.0,neu
20140514,Cars Get Better Smartphone Links,0.5,0.5,pos
20140514,Samsung Says New Galaxy S5 Smartphone Is Off to a Strong Start,0.2848484848484848,0.5939393939393939,pos
20140515,Icahn Discloses New Stake in EBay Raises Stake in Apple,0.13636363636363635,0.45454545454545453,pos
20140515,Pure Storage CEO Bets Big on 'Flash' Sale,0.10714285714285714,0.3,pos
20140515,Best-Selling Books Week Ended May 11,0.0,0.0,neu
20140515,Penney's Sales Top Views; Gets New Credit Pact,0.3181818181818182,0.4772727272727273,pos
20140515,Greenlight Capital Sells Off Stake in General Motors,0.05000000000000002,0.5,pos
20140515,At Tesla Software Takes the Driver's Seat,0.0,0.0,neu
20140515,Morning Links: 'The Market Is Kind of Dangerous Right Now',0.09523809523809523,0.7785714285714286,pos
20140515,Appaloosa Management Adds Stakes in Facebook Expedia,0.0,0.0,neu
20140515,Business Shirt Adapts to Smartphones,0.0,0.0,neu
20140515,Japan Display Predicts First-Half Loss,0.0,0.0,neu
20140516,Apple Google End Patent Fight,0.0,0.0,neu
20140516,Italy Investigates Internet Companies' Mobile App Practices,0.0,0.0,neu
20140516,Foreign Firms Regroup After Vietnam Riots,-0.125,0.125,neg
20140516,Analyst on J.C. Penney: Don't Chase This Rally,0.0,0.0,neu
20140516,The Morning Download: Tesla CIO Takes Software for a Drive,0.0,0.0,neu
20140516,How BASIC Opened Up Computers to All of Us,0.0,0.125,neu
20140516,The Broke and the Beautiful: Dr. Dre Edition,0.85,1.0,pos
20140516,How the Web's Fast Lanes Would Work Without Net Neutrality,0.1,0.3,pos
20140516,13F's at 10000 Feet: Big Money Leaving Small Caps Buying Verizon,-0.125,0.25,neg
20140516,The Morning Risk Report: Tech Compliance Heads Offer Practical Tips,0.0,0.0,neu
20140516,Ex-Executive Sues Beats Electronics Ahead of Possible Sale to Apple,0.0,1.0,neu
20140518,Steam Power: Valve Corp. Partners Line Up,0.0,0.0,neu
20140518,Vietnam Moves to Quell New Anti-China Protests,0.13636363636363635,0.45454545454545453,pos
20140518,BlackBerry's CEO Takes Long-Term View,0.0,0.0,neu
20140519,AT&T Could Dial Up $7.5 Billion Bond Sale for DirecTV Deal,0.0,0.0,neu
20140519,Microsoft's Expansion of Surface Lineup May Be Ill Timed,-0.5,1.0,neg
20140519,American Boss Looks to Make SAP Sexy,0.25,0.5,pos
20140519,Deals of the Day: DirecTV Says Yes AstraZeneca Says No,0.0,0.0,neu
20140519,Camera Upstart GoPro Reveals IPO Plans,0.0,0.0,neu
20140519,Google to Buy Divide,0.0,0.0,neu
20140519,The Morning Download: Intel CIO Using IT as 'Catalyst for Change',0.0,0.0,neu
20140519,AT&T Debt Offering Will Help It Swallow DirecTV,0.0,0.0,neu
20140520,Technical Analyst Sees Apple Headed to $700,0.0,0.1,neu
20140520,Samsung Fights to Defend Its Smartphone Turf,0.0,0.0,neu
20140520,Microsoft Introduces a Larger-Screen Surface Tablet,0.0,0.0,neu
20140520,The Morning Download: SAP Looks to Be 'More Like Google',0.5,0.5,pos
20140520,Twitter Considered Buying German Music-Streaming Service,0.0,0.0,neu
20140520,Using Scent as a Marketing Tool Stores Hope It--and Shoppers--Will Linger,0.0,0.0,neu
20140520,Freed Hacker 'Weev' Sends Angry Letter to Prosecutors,-0.5,1.0,neg
20140520,QVC Tablet App Synchs with TV Content to Drive Sales,0.0,0.0,neu
20140520,Companies Unearth Few Answers on 'Conflict Minerals',-0.2,0.1,neg
20140521,Train Reading: Silicon Valley vs. the Mundane,-0.16666666666666666,0.16666666666666666,neg
20140521,Spotify Leaps to 10 Million Paying Subscribers,0.0,0.0,neu
20140521,Lenovo Sees Motorola as Weapon in Tough Chinese Smartphone Market,-0.19444444444444445,0.4166666666666667,neg
20140521,Despite Data Thefts the Password Endures,0.0,0.0,neu
20140521,Germany May Ask U.S. Tech Chiefs to Testify on NSA Activities,0.0,0.0,neu
20140521,Morning MoneyBeat Asia: Stocks Rally Because It's Wednesday,0.0,0.0,neu
20140521,Burberry Looks to Japan Beauty Division for Growth,0.0,0.0,neu
20140521,Boeing CEO Wants Incremental Innovation Not 'Moon Shots',0.2,0.1,pos
20140521,The Morning Download: Why Facebook Is Building Its Own Sales Tools,0.6,1.0,pos
20140522,Video Editing Co. Magisto Shifts Focus to Business Customers,0.0,0.0,neu
20140522,Lenovo in the Market for More Deals,0.5,0.5,pos
20140522,Best Buy Hits the Cellar: S&P 500's Worst Performer,0.0,0.65,neu
20140522,Sony CEO Promises Turnaround to Bear Fruit Soon,0.0,0.0,neu
20140522,Best Buy Warns of Sales Declines But Posts First-Quarter Profit,1.0,0.3,pos
20140522,Judge Who Gave Lawyer Praise Recuses Himself From Patent Cases,0.0,0.0,neu
20140522,The Easiest-to-Use Smartphone in Asia? Apple Meet Smartisan,0.0,0.0,neu
20140522,Google Developing Tablet With Advanced Vision Capabilities,0.4,0.6,pos
20140522,Goldman Sachs: Here Are 50 Stocks Most Loved by Hedge Funds,0.6,0.65,pos
20140522,Top Judge Who Gave Lawyer Praise Recuses Himself From Patent Cases,0.5,0.5,pos
20140522,Apple's iMessage Can Cause Problems for Phone Switchers,0.0,0.0,neu
20140522,Storehouse Raises $7M for Visual Storytelling App Made for Tablet Generation,0.0,0.0,neu
20140523,Samsung Readies Phone for Your Wrist,0.0,0.0,neu
20140523,Morning Links: Fear Has Vanished on Wall Street,0.0,0.0,neu
20140523,Judge Who Recused Himself From Patent Cases Resigns as Chief Judge,0.0,0.0,neu
20140523,Deals of the Day: GE Extends Deadline BlackRock backs AstraZeneca,0.0,0.0,neu
20140526,Sony Signs Video Game Deal with Shanghai Oriental Pearl,-0.4,0.4,neg
20140526,Sony Panasonic Mull OLED Panel Tie-Up With Japan Display,0.0,0.0,neu
20140527,Japanese Ministry Begins Hunt for Next Steve Jobs,0.0,0.0,neu
20140527,Payment From App Stores in 7 days? Velocity Capital Offers Advance to Mobile Developers,0.1,0.0,pos
20140527,Buybacks Boost Earnings Trim Cash Among S&P 500,0.0,0.0,neu
20140527,Microsoft's Nadella on 'Post-Post PC' Vision,0.0,0.0,neu
20140527,Former Sun Micro Execs Recall Trail-Blazing Times,0.0,0.0,neu
20140527,Highflying CEO Perk: Private Trips on Company Jet,0.0,0.375,neu
20140527,Spotify Says One User's Data Accessed in Systems Breach,0.0,0.0,neu
20140527,Gates as Involved as Nadella Wants Him to Be Says Microsoft's Thompson,0.2,0.1,pos
20140527,Brookfield Makes a Play for Industrial Sector,0.0,0.0,neu
20140527,The Morning Download: Facebook CIO Says Writing Software Helps It 'Differentiate' Itself,0.0,0.0,neu
20140527,Female CEOs Make Strides but Pay Gap Persists,0.0,0.16666666666666666,neu
20140528,Apple Agrees to Buy Beats,0.0,0.0,neu
20140528,Apple Shares Poised for Another Run to $700,0.0,0.0,neu
20140528,EU Report Mulls Taxing Issue of Digital Industries,0.0,0.0,neu
20140528,The Morning Download: SAP to Enhance Cloud CRM Offering,0.0,0.0,neu
20140528,SessionM Partners With Rakuten Expands Beyond U.S. With Mobile Ads,0.0,0.0,neu
20140528,Synaptics Seeks to Buy Japanese Chip Maker,0.0,0.0,neu
20140529,Apple Reports on Its Sources of 'Conflict Minerals',0.0,0.0,neu
20140529,The Morning Ledger: New Rules to Shift the Pace of Revenue Recognition,0.13636363636363635,0.45454545454545453,pos
20140529,OmniVision Reports 70% Jump in Profits,0.0,0.0,neu
20140529,Nixed Mergers Slow to Pre-Recession Pace,-0.30000000000000004,0.39999999999999997,neg
20140529,The Morning Download: Walmart Ramps Tech to Compete With Amazon,0.0,0.0,neu
20140529,Morning Links: What Apple's Beats Deal Means for You,0.0,0.0,neu
20140529,Microsoft and Salesforce Strike New Partnership,0.13636363636363635,0.45454545454545453,pos
20140529,Morning MoneyBeat Europe: Can U.S. GDP Foil the Gloomsters?,0.0,0.0,neu
20140530,Apple's New Finance Chief Maestri to Get $1 Million Annual Salary,0.13636363636363635,0.45454545454545453,pos
20140530,Apple Paying Just Under $500 Million for Beats Music Streaming Service,0.0,0.0,neu
20140530,Google's Motorola Mobility to Close Factory in Texas,0.0,0.0,neu
20140530,Morning Links: The Many Faces of Steve Ballmer,0.5,0.5,pos
20140530,Three Must-Read Articles,0.0,0.0,neu
20140530,What Your CEO Is Reading: Hip Hop Capitalism; Brazil's Path to Growth; Microsoft Gadfly,0.0,0.0,neu
20140530,Morning Risk Report: BNP Weighs Staggering Penalty,0.0,0.0,neu
20140530,The Morning Ledger: M&A Activity Shows Bravado in the Boardroom,-0.2,0.4,neg
20140530,North Asian Stocks Come Up Short,0.0,0.15,neu
20140530,Samsung's Formidable Tablet Rival: Samsung 'Phablets',0.0,0.0,neu
20140530,The Morning Download: Salesforce-Microsoft Deal Could Ease Integration Woes,0.0,0.0,neu
20140601,Apple's Latest Offering Explores the Great Indoors,0.65,0.825,pos
20140601,Music Rivals Say Apple Move Won't Scare Them,0.0,0.0,neu
20140602,WWDC Recap: Apple Unveils OS X and iOS Updates,0.0,0.0,neu
20140602,Apple Unveils New Versions of iOS and OSX 'Yosemite' at WWDC,0.13636363636363635,0.45454545454545453,pos
20140602,Broadcom Explores Options for Cellular Baseband Business,0.0,0.0,neu
20140602,Morning Links: Stocks Bonds Offer Conflicting Signals,0.0,0.0,neu
20140602,The Morning Download: Billion-Dollar Startups Looking to CIOs for Business,0.0,0.0,neu
20140602,CMO Today: Apple's Potential in Local Ads,0.0,0.5,neu
20140602,The Morning Ledger: Bond Market Sends an Ominous Signal,0.0,0.0,neu
20140602,Beats Competitor SOL Republic Says Lightning Can Strike Twice In Headphones Market,0.0,0.0,neu
20140602,Monsters Come to Rescue of Mixi Social Network,0.03333333333333333,0.06666666666666667,pos
20140602,New Chip to Bring Holograms to Smartphones,0.13636363636363635,0.45454545454545453,pos
20140602,Samsung Moves Closer to Tizen Smartphone Launch,0.0,0.0,neu
20140603,The Morning Download: Apple Relies on Ecosystem for Innovation,0.0,0.0,neu
20140603,Analysts on Apple: 'Calm Before the New Product Storm',0.2181818181818182,0.6022727272727273,pos
20140603,Disrupt Your Market with Crowdsourcing,0.0,0.0,neu
20140603,Apple Maintains U.S. Smartphone Market-Share Lead But Samsung Gains Ground comScore Reports,0.0,0.0,neu
20140603,Time for Apple to 'Think Different' About Corporate IT?,0.0,0.3,neu
20140603,Data Point: Smartphone Prices Are Expected to Fall. iPhone Too?,-0.1,0.4,neg
20140603,The Morning Ledger: 'Conflict' Metals Disclosures Roll Out,0.0,0.0,neu
20140603,Insider-Trading Probe Could Snarl a Deal for Icahn,0.0,0.0,neu
20140603,U.S. Goes Back to Publishers on Prices,0.0,0.0,neu
20140603,Canadian Tech Executive Kavelman Departs Start-Up Desire2Learn,0.0,0.0,neu
20140603,Morning MoneyBeat: This 'Significant Week' Gets Off to an Odd Start,0.10416666666666667,0.5625,pos
20140604,Pandora Media Says Listener Hours Rose in May,0.6,0.95,pos
20140604,King Digital Entertainment Unveils Latest Bubble Witch Saga,0.25,0.45,pos
20140604,Pandora Shares Under Pressure,0.0,0.0,neu
20140604,The Morning Download: SAP Faces Challenging Path to the Cloud,0.5,1.0,pos
20140604,India's Lava Plans to Use Indian-Made Handsets to Join Global Smartphone War,0.0,0.0,neu
20140604,Justice Department to Review Music-Fee System,0.0,0.0,neu
20140604,The Morning Ledger: Companies Look to Turn the Tables on Proxy Advisers,0.0,0.0,neu
20140604,The Morning Risk Report: FIFA Revelations Reverberate to Companies,0.0,0.0,neu
20140605,The Morning Download: Hadoop Community Going Mainstream,0.0,0.0,neu
20140605,Fitch: Investors Overvaluing Corporate Foreign Cash Holdings,-0.0625,0.0625,neg
